timestamp,asset_name,attribute_name,attribute_value
45,Freezer Tunnel,Bad,0
45,Freezer Tunnel,Blocked,False
45,Freezer Tunnel,Down,False
45,Freezer Tunnel,Good,255
45,Freezer Tunnel,Speed,8.82
45,Freezer Tunnel,Starved,False
45,Freezer Tunnel,State,Running
45,Freezer Tunnel,Temperature,-21.66
45,Freezer Tunnel,Total,260
45,Labeller,Alarm_State,NORMAL
45,Labeller,Alarm_Text, 
45,Labeller,Bad,0
45,Labeller,Blocked,False
45,Labeller,Down,False
45,Labeller,Good,0
45,Labeller,Starved,True
45,Labeller,State,Starved
45,Labeller,Total,0
45,Line 1,Shift,1
45,Liner Inserter,Alarm_State,NORMAL
45,Liner Inserter,Alarm_Text, 
45,Liner Inserter,Bad,0
45,Liner Inserter,Blocked,False
45,Liner Inserter,Down,False
45,Liner Inserter,Good,1
45,Liner Inserter,Starved,False
45,Liner Inserter,State,Running
45,Liner Inserter,Total,2
45,Vertical Conveyor,Alarm_State,NORMAL
45,Vertical Conveyor,Alarm_Text, 
45,Vertical Conveyor,Bad,0
45,Vertical Conveyor,Blocked,False
45,Vertical Conveyor,Down,False
45,Vertical Conveyor,Good,0
45,Vertical Conveyor,Starved,True
45,Vertical Conveyor,State,Starved
45,Vertical Conveyor,Total,0
50,Box Erector,Alarm_State,NORMAL
50,Box Erector,Alarm_Text, 
50,Box Erector,Bad,0
50,Box Erector,Blocked,False
50,Box Erector,Down,False
50,Box Erector,Good,5
50,Box Erector,Starved,False
50,Box Erector,State,Running
50,Box Erector,Total,6
50,Box Sealer,Alarm_State,NORMAL
50,Box Sealer,Alarm_Text, 
50,Box Sealer,Bad,0
50,Box Sealer,Blocked,False
50,Box Sealer,Down,False
50,Box Sealer,Good,0
50,Box Sealer,Starved,True
50,Box Sealer,State,Starved
50,Box Sealer,Total,0
50,Conveyor Left Turn,Total,0
50,Conveyor Right Turn,Total,2
50,Cookie Former,Alarm_State,NORMAL
50,Cookie Former,Alarm_Text, 
50,Cookie Former,Bad,0
50,Cookie Former,Blocked,False
50,Cookie Former,Down,False
50,Cookie Former,Good,320
50,Cookie Former,Moisture,59.44
50,Cookie Former,Starved,False
50,Cookie Former,State,Running
50,Cookie Former,Temperature,2.88
50,Cookie Former,Total,65
50,Cookie Inspector,Alarm_State,NORMAL
50,Cookie Inspector,Alarm_Text, 
50,Cookie Inspector,Bad,1
50,Cookie Inspector,Blocked,False
50,Cookie Inspector,Down,False
50,Cookie Inspector,Good,279
50,Cookie Inspector,Starved,False
50,Cookie Inspector,State,Running
50,Cookie Inspector,Total,285
50,Freezer Tunnel,Alarm_State,NORMAL
50,Freezer Tunnel,Alarm_Text, 
50,Freezer Tunnel,Bad,0
50,Freezer Tunnel,Blocked,False
50,Freezer Tunnel,Down,False
50,Freezer Tunnel,Good,285
50,Freezer Tunnel,Speed,8.84
50,Freezer Tunnel,Starved,False
50,Freezer Tunnel,State,Running
50,Freezer Tunnel,Temperature,-21.72
50,Freezer Tunnel,Total,290
50,Labeller,Alarm_State,NORMAL
50,Labeller,Alarm_Text, 
50,Labeller,Bad,0
50,Labeller,Blocked,False
50,Labeller,Down,False
50,Labeller,Good,0
50,Labeller,Starved,True
50,Labeller,State,Starved
50,Labeller,Total,0
50,Line 1,Shift,1
50,Liner Inserter,Alarm_State,NORMAL
50,Liner Inserter,Alarm_Text, 
50,Liner Inserter,Bad,0
50,Liner Inserter,Blocked,False
50,Liner Inserter,Down,False
50,Liner Inserter,Good,2
50,Liner Inserter,Starved,False
50,Liner Inserter,State,Running
50,Liner Inserter,Total,3
50,Vertical Conveyor,Alarm_State,NORMAL
50,Vertical Conveyor,Alarm_Text, 
50,Vertical Conveyor,Bad,0
50,Vertical Conveyor,Blocked,False
50,Vertical Conveyor,Down,False
50,Vertical Conveyor,Good,0
50,Vertical Conveyor,Starved,True
50,Vertical Conveyor,State,Starved
50,Vertical Conveyor,Total,0
55,Box Erector,Alarm_State,NORMAL
55,Box Erector,Alarm_Text, 
55,Box Erector,Bad,0
55,Box Erector,Blocked,False
55,Box Erector,Down,False
55,Box Erector,Good,5
55,Box Erector,Starved,False
55,Box Erector,State,Running
55,Box Erector,Total,6
55,Box Sealer,Alarm_State,NORMAL
55,Box Sealer,Alarm_Text, 
55,Box Sealer,Bad,0
55,Box Sealer,Blocked,False
55,Box Sealer,Down,False
55,Box Sealer,Good,0
55,Box Sealer,Starved,True
55,Box Sealer,State,Starved
55,Box Sealer,Total,0
55,Conveyor Left Turn,Total,0
55,Conveyor Right Turn,Total,3
55,Cookie Former,Alarm_State,NORMAL
55,Cookie Former,Alarm_Text, 
55,Cookie Former,Bad,0
55,Cookie Former,Blocked,False
55,Cookie Former,Down,False
55,Cookie Former,Good,345
55,Cookie Former,Moisture,59.39
55,Cookie Former,Starved,False
55,Cookie Former,State,Running
55,Cookie Former,Temperature,2.87
55,Cookie Former,Total,70
55,Cookie Inspector,Alarm_State,NORMAL
55,Cookie Inspector,Alarm_Text, 
55,Cookie Inspector,Bad,2
55,Cookie Inspector,Blocked,False
55,Cookie Inspector,Down,False
55,Cookie Inspector,Good,308
55,Cookie Inspector,Starved,False
55,Cookie Inspector,State,Running
55,Cookie Inspector,Total,310
55,Freezer Tunnel,Alarm_State,NORMAL
55,Freezer Tunnel,Alarm_Text, 
55,Freezer Tunnel,Bad,0
55,Freezer Tunnel,Blocked,False
55,Freezer Tunnel,Down,False
55,Freezer Tunnel,Good,310
55,Freezer Tunnel,Speed,8.83
55,Freezer Tunnel,Starved,False
55,Freezer Tunnel,State,Running
55,Freezer Tunnel,Temperature,-21.75
55,Freezer Tunnel,Total,315
55,Labeller,Alarm_State,NORMAL
55,Labeller,Alarm_Text, 
55,Labeller,Bad,0
55,Labeller,Blocked,False
55,Labeller,Down,False
55,Labeller,Good,0
55,Labeller,Starved,True
55,Labeller,State,Starved
55,Labeller,Total,0
55,Line 1,Shift,1
55,Liner Inserter,Alarm_State,NORMAL
55,Liner Inserter,Alarm_Text, 
55,Liner Inserter,Bad,0
55,Liner Inserter,Blocked,False
55,Liner Inserter,Down,False
55,Liner Inserter,Good,2
55,Liner Inserter,Starved,False
55,Liner Inserter,State,Running
55,Liner Inserter,Total,3
55,Vertical Conveyor,Alarm_State,NORMAL
55,Vertical Conveyor,Alarm_Text, 
55,Vertical Conveyor,Bad,0
55,Vertical Conveyor,Blocked,False
55,Vertical Conveyor,Down,False
55,Vertical Conveyor,Good,0
55,Vertical Conveyor,Starved,False
55,Vertical Conveyor,State,Running
55,Vertical Conveyor,Total,0
60,Box Erector,Alarm_State,NORMAL
60,Box Erector,Alarm_Text, 
60,Box Erector,Bad,0
60,Box Erector,Blocked,False
60,Box Erector,Down,False
60,Box Erector,Good,6
60,Box Erector,Starved,False
60,Box Erector,State,Running
60,Box Erector,Total,7
60,Box Sealer,Alarm_State,NORMAL
60,Box Sealer,Alarm_Text, 
60,Box Sealer,Bad,0
60,Box Sealer,Blocked,False
60,Box Sealer,Down,False
60,Box Sealer,Good,0
60,Box Sealer,Starved,True
60,Box Sealer,State,Starved
60,Box Sealer,Total,0
60,Conveyor Left Turn,Total,0
60,Conveyor Right Turn,Total,2
60,Cookie Former,Alarm_State,NORMAL
60,Cookie Former,Alarm_Text, 
60,Cookie Former,Bad,0
60,Cookie Former,Blocked,False
60,Cookie Former,Down,False
60,Cookie Former,Good,375
60,Cookie Former,Moisture,59.36
60,Cookie Former,Starved,False
60,Cookie Former,State,Running
60,Cookie Former,Temperature,2.92
60,Cookie Former,Total,76
60,Cookie Inspector,Alarm_State,NORMAL
60,Cookie Inspector,Alarm_Text, 
60,Cookie Inspector,Bad,2
60,Cookie Inspector,Blocked,False
60,Cookie Inspector,Down,False
60,Cookie Inspector,Good,338
60,Cookie Inspector,Starved,False
60,Cookie Inspector,State,Running
60,Cookie Inspector,Total,340
60,Freezer Tunnel,Alarm_State,NORMAL
60,Freezer Tunnel,Alarm_Text, 
60,Freezer Tunnel,Bad,0
60,Freezer Tunnel,Blocked,False
60,Freezer Tunnel,Down,False
60,Freezer Tunnel,Good,340
60,Freezer Tunnel,Speed,8.84
60,Freezer Tunnel,Starved,False
60,Freezer Tunnel,State,Running
60,Freezer Tunnel,Temperature,-21.78
60,Freezer Tunnel,Total,345
60,Labeller,Alarm_State,NORMAL
60,Labeller,Alarm_Text, 
60,Labeller,Bad,0
60,Labeller,Blocked,False
60,Labeller,Down,False
60,Labeller,Good,0
60,Labeller,Starved,True
60,Labeller,State,Starved
60,Labeller,Total,0
60,Line 1,Shift,1
60,Liner Inserter,Alarm_State,NORMAL
60,Liner Inserter,Alarm_Text, 
60,Liner Inserter,Bad,0
60,Liner Inserter,Blocked,False
60,Liner Inserter,Down,False
60,Liner Inserter,Good,3
60,Liner Inserter,Starved,False
60,Liner Inserter,State,Running
60,Liner Inserter,Total,4
60,Vertical Conveyor,Alarm_State,NORMAL
60,Vertical Conveyor,Alarm_Text, 
60,Vertical Conveyor,Bad,0
60,Vertical Conveyor,Blocked,False
60,Vertical Conveyor,Down,False
60,Vertical Conveyor,Good,0
60,Vertical Conveyor,Starved,False
60,Vertical Conveyor,State,Running
60,Vertical Conveyor,Total,100
65,Box Erector,Alarm_State,NORMAL
65,Box Erector,Alarm_Text, 
65,Box Erector,Bad,0
65,Box Erector,Blocked,False
65,Box Erector,Down,False
65,Box Erector,Good,6
65,Box Erector,Starved,False
65,Box Erector,State,Running
65,Box Erector,Total,7
65,Box Sealer,Alarm_State,NORMAL
65,Box Sealer,Alarm_Text, 
65,Box Sealer,Bad,0
65,Box Sealer,Blocked,False
65,Box Sealer,Down,False
65,Box Sealer,Good,0
65,Box Sealer,Starved,True
65,Box Sealer,State,Starved
65,Box Sealer,Total,0
65,Conveyor Left Turn,Total,0
65,Conveyor Right Turn,Total,3
65,Cookie Former,Alarm_State,NORMAL
65,Cookie Former,Alarm_Text, 
65,Cookie Former,Bad,0
65,Cookie Former,Blocked,False
65,Cookie Former,Down,False
65,Cookie Former,Good,405
65,Cookie Former,Moisture,59.29
65,Cookie Former,Starved,False
65,Cookie Former,State,Running
65,Cookie Former,Temperature,2.93
65,Cookie Former,Total,82
65,Cookie Inspector,Alarm_State,NORMAL
65,Cookie Inspector,Alarm_Text, 
65,Cookie Inspector,Bad,2
65,Cookie Inspector,Blocked,False
65,Cookie Inspector,Down,False
65,Cookie Inspector,Good,363
65,Cookie Inspector,Starved,False
65,Cookie Inspector,State,Running
65,Cookie Inspector,Total,370
65,Freezer Tunnel,Alarm_State,NORMAL
65,Freezer Tunnel,Alarm_Text, 
65,Freezer Tunnel,Bad,0
65,Freezer Tunnel,Blocked,False
65,Freezer Tunnel,Down,False
65,Freezer Tunnel,Good,370
65,Freezer Tunnel,Speed,8.82
65,Freezer Tunnel,Starved,False
65,Freezer Tunnel,State,Running
65,Freezer Tunnel,Temperature,-21.88
65,Freezer Tunnel,Total,375
65,Labeller,Alarm_State,NORMAL
65,Labeller,Alarm_Text, 
65,Labeller,Bad,0
65,Labeller,Blocked,False
65,Labeller,Down,False
65,Labeller,Good,0
65,Labeller,Starved,True
65,Labeller,State,Starved
65,Labeller,Total,0
65,Line 1,Shift,1
65,Liner Inserter,Alarm_State,NORMAL
65,Liner Inserter,Alarm_Text, 
65,Liner Inserter,Bad,0
65,Liner Inserter,Blocked,False
65,Liner Inserter,Down,False
65,Liner Inserter,Good,3
65,Liner Inserter,Starved,False
65,Liner Inserter,State,Running
65,Liner Inserter,Total,4
65,Vertical Conveyor,Alarm_State,NORMAL
65,Vertical Conveyor,Alarm_Text, 
65,Vertical Conveyor,Bad,0
65,Vertical Conveyor,Blocked,False
65,Vertical Conveyor,Down,False
65,Vertical Conveyor,Good,0
65,Vertical Conveyor,Starved,False
65,Vertical Conveyor,State,Running
65,Vertical Conveyor,Total,100
70,Box Erector,Alarm_State,NORMAL
70,Box Erector,Alarm_Text, 
70,Box Erector,Bad,0
70,Box Erector,Bad_Parts_1Min,0.0
70,Box Erector,Blocked,False
70,Box Erector,Blocked_Time_1Min,0.0
70,Box Erector,Down,False
70,Box Erector,Down_Time_1Min,0.0
70,Box Erector,Good,7
70,Box Erector,Good_Parts_1Min,6.0
70,Box Erector,Starved,False
70,Box Erector,Starved_Time_1Min,0.0
70,Box Erector,State,Running
70,Box Erector,Total,8
70,Box Erector,Total_Parts_1Min,6.0
70,Box Sealer,Alarm_State,NORMAL
70,Box Sealer,Alarm_Text, 
70,Box Sealer,Bad,0
70,Box Sealer,Bad_Parts_1Min,0.0
70,Box Sealer,Blocked,False
70,Box Sealer,Blocked_Time_1Min,0.0
70,Box Sealer,Down,False
70,Box Sealer,Down_Time_1Min,0.0
70,Box Sealer,Good,0
70,Box Sealer,Good_Parts_1Min,0.0
70,Box Sealer,Starved,True
70,Box Sealer,Starved_Time_1Min,60.0
70,Box Sealer,State,Starved
70,Box Sealer,Total,0
70,Box Sealer,Total_Parts_1Min,0.0
70,Conveyor Left Turn,Max_Level,1.0
70,Conveyor Left Turn,Min_Level,0.0
70,Conveyor Left Turn,Total,1
70,Conveyor Right Turn,Max_Level,3.0
70,Conveyor Right Turn,Min_Level,0.0
70,Conveyor Right Turn,Total,3
70,Cookie Former,Alarm_State,NORMAL
70,Cookie Former,Alarm_Text, 
70,Cookie Former,Bad,0
70,Cookie Former,Bad_Parts_1Min,0.0
70,Cookie Former,Blocked,False
70,Cookie Former,Blocked_Time_1Min,0.0
70,Cookie Former,Down,False
70,Cookie Former,Down_Time_1Min,0.0
70,Cookie Former,Good,435
70,Cookie Former,Good_Parts_1Min,350.0
70,Cookie Former,Moisture,59.22
70,Cookie Former,Starved,False
70,Cookie Former,Starved_Time_1Min,0.0
70,Cookie Former,State,Running
70,Cookie Former,Temperature,2.95
70,Cookie Former,Total,88
70,Cookie Former,Total_Parts_1Min,350.0
70,Cookie Inspector,Alarm_State,NORMAL
70,Cookie Inspector,Alarm_Text, 
70,Cookie Inspector,Bad,2
70,Cookie Inspector,Bad_Parts_1Min,2.0
70,Cookie Inspector,Blocked,False
70,Cookie Inspector,Blocked_Time_1Min,0.0
70,Cookie Inspector,Down,False
70,Cookie Inspector,Down_Time_1Min,0.0
70,Cookie Inspector,Good,393
70,Cookie Inspector,Good_Parts_1Min,368.0
70,Cookie Inspector,Starved,False
70,Cookie Inspector,Starved_Time_1Min,0.0
70,Cookie Inspector,State,Running
70,Cookie Inspector,Total,400
70,Cookie Inspector,Total_Parts_1Min,370.0
70,Freezer Tunnel,Alarm_State,NORMAL
70,Freezer Tunnel,Alarm_Text, 
70,Freezer Tunnel,Bad,0
70,Freezer Tunnel,Bad_Parts_1Min,0.0
70,Freezer Tunnel,Blocked,False
70,Freezer Tunnel,Blocked_Time_1Min,0.0
70,Freezer Tunnel,Down,False
70,Freezer Tunnel,Down_Time_1Min,0.0
70,Freezer Tunnel,Good,400
70,Freezer Tunnel,Good_Parts_1Min,350.0
70,Freezer Tunnel,Speed,8.8
70,Freezer Tunnel,Starved,False
70,Freezer Tunnel,Starved_Time_1Min,0.0
70,Freezer Tunnel,State,Running
70,Freezer Tunnel,Temperature,-21.79
70,Freezer Tunnel,Total,405
70,Freezer Tunnel,Total_Parts_1Min,350.0
70,Labeller,Alarm_State,NORMAL
70,Labeller,Alarm_Text, 
70,Labeller,Bad,0
70,Labeller,Bad_Parts_1Min,0.0
70,Labeller,Blocked,False
70,Labeller,Blocked_Time_1Min,0.0
70,Labeller,Down,False
70,Labeller,Down_Time_1Min,0.0
70,Labeller,Good,0
70,Labeller,Good_Parts_1Min,0.0
70,Labeller,Starved,True
70,Labeller,Starved_Time_1Min,60.0
70,Labeller,State,Starved
70,Labeller,Total,0
70,Labeller,Total_Parts_1Min,0.0
70,Line 1,Shift,1
70,Liner Inserter,Alarm_State,NORMAL
70,Liner Inserter,Alarm_Text, 
70,Liner Inserter,Bad,0
70,Liner Inserter,Bad_Parts_1Min,0.0
70,Liner Inserter,Blocked,False
70,Liner Inserter,Blocked_Time_1Min,0.0
70,Liner Inserter,Down,False
70,Liner Inserter,Down_Time_1Min,0.0
70,Liner Inserter,Good,4
70,Liner Inserter,Good_Parts_1Min,4.0
70,Liner Inserter,Starved,False
70,Liner Inserter,Starved_Time_1Min,15.0
70,Liner Inserter,State,Running
70,Liner Inserter,Total,5
70,Liner Inserter,Total_Parts_1Min,4.0
70,Vertical Conveyor,Alarm_State,NORMAL
70,Vertical Conveyor,Alarm_Text, 
70,Vertical Conveyor,Bad,0
70,Vertical Conveyor,Bad_Parts_1Min,0.0
70,Vertical Conveyor,Blocked,False
70,Vertical Conveyor,Blocked_Time_1Min,0.0
70,Vertical Conveyor,Down,False
70,Vertical Conveyor,Down_Time_1Min,0.0
70,Vertical Conveyor,Good,0
70,Vertical Conveyor,Good_Parts_1Min,0.0
70,Vertical Conveyor,Starved,False
70,Vertical Conveyor,Starved_Time_1Min,45.0
70,Vertical Conveyor,State,Running
70,Vertical Conveyor,Total,100
70,Vertical Conveyor,Total_Parts_1Min,0.0
75,Box Erector,Alarm_State,NORMAL
75,Box Erector,Alarm_Text, 
75,Box Erector,Bad,0
75,Box Erector,Blocked,False
75,Box Erector,Down,False
75,Box Erector,Good,7
75,Box Erector,Starved,False
75,Box Erector,State,Running
75,Box Erector,Total,8
75,Box Sealer,Alarm_State,NORMAL
75,Box Sealer,Alarm_Text, 
75,Box Sealer,Bad,0
75,Box Sealer,Blocked,False
75,Box Sealer,Down,False
75,Box Sealer,Good,0
75,Box Sealer,Starved,True
75,Box Sealer,State,Starved
75,Box Sealer,Total,0
75,Conveyor Left Turn,Total,1
75,Conveyor Right Turn,Total,3
75,Cookie Former,Alarm_State,NORMAL
75,Cookie Former,Alarm_Text, 
75,Cookie Former,Bad,0
75,Cookie Former,Blocked,False
75,Cookie Former,Down,False
75,Cookie Former,Good,465
75,Cookie Former,Moisture,59.2
75,Cookie Former,Starved,False
75,Cookie Former,State,Running
75,Cookie Former,Temperature,2.96
75,Cookie Former,Total,94
75,Cookie Inspector,Alarm_State,NORMAL
75,Cookie Inspector,Alarm_Text, 
75,Cookie Inspector,Bad,2
75,Cookie Inspector,Blocked,False
75,Cookie Inspector,Down,False
75,Cookie Inspector,Good,423
75,Cookie Inspector,Starved,False
75,Cookie Inspector,State,Running
75,Cookie Inspector,Total,430
75,Freezer Tunnel,Alarm_State,NORMAL
75,Freezer Tunnel,Alarm_Text, 
75,Freezer Tunnel,Bad,0
75,Freezer Tunnel,Blocked,False
75,Freezer Tunnel,Down,False
75,Freezer Tunnel,Good,430
75,Freezer Tunnel,Speed,8.79
75,Freezer Tunnel,Starved,False
75,Freezer Tunnel,State,Running
75,Freezer Tunnel,Temperature,-21.86
75,Freezer Tunnel,Total,435
75,Labeller,Alarm_State,NORMAL
75,Labeller,Alarm_Text, 
75,Labeller,Bad,0
75,Labeller,Blocked,False
75,Labeller,Down,False
75,Labeller,Good,0
75,Labeller,Starved,True
75,Labeller,State,Starved
75,Labeller,Total,0
75,Line 1,Shift,1
75,Liner Inserter,Alarm_State,NORMAL
75,Liner Inserter,Alarm_Text, 
75,Liner Inserter,Bad,0
75,Liner Inserter,Blocked,False
75,Liner Inserter,Down,False
75,Liner Inserter,Good,4
75,Liner Inserter,Starved,False
75,Liner Inserter,State,Running
75,Liner Inserter,Total,5
75,Vertical Conveyor,Alarm_State,NORMAL
75,Vertical Conveyor,Alarm_Text, 
75,Vertical Conveyor,Bad,0
75,Vertical Conveyor,Blocked,False
75,Vertical Conveyor,Down,False
75,Vertical Conveyor,Good,1
75,Vertical Conveyor,Starved,False
75,Vertical Conveyor,State,Running
75,Vertical Conveyor,Total,200
80,Box Erector,Alarm_State,NORMAL
80,Box Erector,Alarm_Text, 
80,Box Erector,Bad,0
80,Box Erector,Blocked,False
80,Box Erector,Down,False
80,Box Erector,Good,8
80,Box Erector,Starved,False
80,Box Erector,State,Running
80,Box Erector,Total,9
80,Box Sealer,Alarm_State,NORMAL
80,Box Sealer,Alarm_Text, 
80,Box Sealer,Bad,0
80,Box Sealer,Blocked,False
80,Box Sealer,Down,False
80,Box Sealer,Good,0
80,Box Sealer,Starved,True
80,Box Sealer,State,Starved
80,Box Sealer,Total,0
80,Conveyor Left Turn,Total,1
80,Conveyor Right Turn,Total,3
80,Cookie Former,Alarm_State,NORMAL
80,Cookie Former,Alarm_Text, 
80,Cookie Former,Bad,0
80,Cookie Former,Blocked,False
80,Cookie Former,Down,False
80,Cookie Former,Good,495
80,Cookie Former,Moisture,59.23
80,Cookie Former,Starved,False
80,Cookie Former,State,Running
80,Cookie Former,Temperature,2.96
80,Cookie Former,Total,100
80,Cookie Inspector,Alarm_State,NORMAL
80,Cookie Inspector,Alarm_Text, 
80,Cookie Inspector,Bad,2
80,Cookie Inspector,Blocked,False
80,Cookie Inspector,Down,False
80,Cookie Inspector,Good,453
80,Cookie Inspector,Starved,False
80,Cookie Inspector,State,Running
80,Cookie Inspector,Total,460
80,Freezer Tunnel,Alarm_State,NORMAL
80,Freezer Tunnel,Alarm_Text, 
80,Freezer Tunnel,Bad,0
80,Freezer Tunnel,Blocked,False
80,Freezer Tunnel,Down,False
80,Freezer Tunnel,Good,460
80,Freezer Tunnel,Speed,8.82
80,Freezer Tunnel,Starved,False
80,Freezer Tunnel,State,Running
80,Freezer Tunnel,Temperature,-21.96
80,Freezer Tunnel,Total,465
80,Labeller,Alarm_State,NORMAL
80,Labeller,Alarm_Text, 
80,Labeller,Bad,0
80,Labeller,Blocked,False
80,Labeller,Down,False
80,Labeller,Good,0
80,Labeller,Starved,True
80,Labeller,State,Starved
80,Labeller,Total,0
80,Line 1,Shift,1
80,Liner Inserter,Alarm_State,NORMAL
80,Liner Inserter,Alarm_Text, 
80,Liner Inserter,Bad,0
80,Liner Inserter,Blocked,False
80,Liner Inserter,Down,False
80,Liner Inserter,Good,5
80,Liner Inserter,Starved,False
80,Liner Inserter,State,Running
80,Liner Inserter,Total,6
80,Vertical Conveyor,Alarm_State,NORMAL
80,Vertical Conveyor,Alarm_Text, 
80,Vertical Conveyor,Bad,0
80,Vertical Conveyor,Blocked,False
80,Vertical Conveyor,Down,True
80,Vertical Conveyor,Good,1
80,Vertical Conveyor,Starved,False
80,Vertical Conveyor,State,Down
80,Vertical Conveyor,Total,200
85,Box Erector,Alarm_State,NORMAL
85,Box Erector,Alarm_Text, 
85,Box Erector,Bad,0
85,Box Erector,Blocked,False
85,Box Erector,Down,False
85,Box Erector,Good,8
85,Box Erector,Starved,False
85,Box Erector,State,Running
85,Box Erector,Total,9
85,Box Sealer,Alarm_State,NORMAL
85,Box Sealer,Alarm_Text, 
85,Box Sealer,Bad,0
85,Box Sealer,Blocked,False
85,Box Sealer,Down,False
85,Box Sealer,Good,0
85,Box Sealer,Starved,True
85,Box Sealer,State,Starved
85,Box Sealer,Total,0
85,Conveyor Left Turn,Total,1
85,Conveyor Right Turn,Total,4
85,Cookie Former,Alarm_State,NORMAL
85,Cookie Former,Alarm_Text, 
85,Cookie Former,Bad,0
85,Cookie Former,Blocked,False
85,Cookie Former,Down,False
85,Cookie Former,Good,520
85,Cookie Former,Moisture,59.19
85,Cookie Former,Starved,False
85,Cookie Former,State,Running
85,Cookie Former,Temperature,2.97
85,Cookie Former,Total,105
85,Cookie Inspector,Alarm_State,NORMAL
85,Cookie Inspector,Alarm_Text, 
85,Cookie Inspector,Bad,2
85,Cookie Inspector,Blocked,False
85,Cookie Inspector,Down,False
85,Cookie Inspector,Good,483
85,Cookie Inspector,Starved,False
85,Cookie Inspector,State,Running
85,Cookie Inspector,Total,485
85,Freezer Tunnel,Alarm_State,NORMAL
85,Freezer Tunnel,Alarm_Text, 
85,Freezer Tunnel,Bad,0
85,Freezer Tunnel,Blocked,False
85,Freezer Tunnel,Down,False
85,Freezer Tunnel,Good,485
85,Freezer Tunnel,Speed,8.81
85,Freezer Tunnel,Starved,False
85,Freezer Tunnel,State,Running
85,Freezer Tunnel,Temperature,-21.89
85,Freezer Tunnel,Total,490
85,Labeller,Alarm_State,NORMAL
85,Labeller,Alarm_Text, 
85,Labeller,Bad,0
85,Labeller,Blocked,False
85,Labeller,Down,False
85,Labeller,Good,0
85,Labeller,Starved,True
85,Labeller,State,Starved
85,Labeller,Total,0
85,Line 1,Shift,1
85,Liner Inserter,Alarm_State,NORMAL
85,Liner Inserter,Alarm_Text, 
85,Liner Inserter,Bad,0
85,Liner Inserter,Blocked,False
85,Liner Inserter,Down,False
85,Liner Inserter,Good,5
85,Liner Inserter,Starved,False
85,Liner Inserter,State,Running
85,Liner Inserter,Total,6
85,Vertical Conveyor,Alarm_State,NORMAL
85,Vertical Conveyor,Alarm_Text, 
85,Vertical Conveyor,Bad,0
85,Vertical Conveyor,Blocked,False
85,Vertical Conveyor,Down,True
85,Vertical Conveyor,Good,1
85,Vertical Conveyor,Starved,False
85,Vertical Conveyor,State,Down
85,Vertical Conveyor,Total,200
90,Box Erector,Alarm_State,NORMAL
90,Box Erector,Alarm_Text, 
90,Box Erector,Bad,0
90,Box Erector,Blocked,False
90,Box Erector,Down,False
90,Box Erector,Good,9
